pitch_rad,roll_rad,tau_pitch_nm,tau_roll_nm
-0.195992,0.287678,127.4119,73.4835
-0.195992,0.297772,127.5494,73.3299
-0.195992,0.307866,127.6890,73.1695
-0.195992,0.317960,127.8308,73.0023
-0.195992,0.328054,127.9746,72.8282
-0.195992,0.338148,128.1206,72.6472
-0.195992,0.348242,128.2686,72.4593
-0.195992,0.358336,128.4186,72.2645
-0.195992,0.368430,128.5708,72.0627
-0.195992,0.378524,128.7249,71.8540
-0.195992,0.388618,128.8811,71.6383
-0.195992,0.398712,129.0392,71.4156
-0.195992,0.408806,129.1994,71.1858
-0.195992,0.418900,129.3615,71.0692
-0.185978,-0.418900,122.2296,68.3237
-0.185978,-0.408806,122.2262,68.4665
-0.185978,-0.398712,122.2242,68.7492
-0.185978,-0.388618,122.2239,69.0259
-0.185978,-0.378524,122.2252,69.2966
-0.185978,-0.368430,122.2281,69.5614
-0.185978,-0.358336,122.2326,69.8202
-0.185978,-0.348242,122.2388,70.0731
-0.185978,-0.338148,122.2466,70.3199
-0.185978,-0.328054,122.2562,70.5608
-0.185978,-0.317960,122.2675,70.7956
-0.185978,-0.307866,122.2805,71.0245
-0.185978,-0.297772,122.2952,71.2473
-0.185978,-0.287678,122.3118,71.4641
-0.185978,-0.277584,122.3301,71.6748
-0.185978,-0.267490,122.3503,71.8795
-0.185978,-0.257396,122.3723,72.0782
-0.185978,-0.247302,122.3962,72.2707
-0.185978,-0.237208,122.4219,72.4572
-0.185978,-0.227114,122.4495,72.6377
-0.185978,-0.217020,122.4790,72.8120
-0.185978,-0.206927,122.5104,72.9802
-0.185978,-0.196833,122.5438,73.1423
-0.185978,-0.186739,122.5791,73.2984
-0.185978,-0.176645,122.6163,73.4482
-0.185978,-0.166551,122.6556,73.5920
-0.185978,-0.156457,122.6968,73.7295
-0.185978,-0.146363,122.7401,73.8610
-0.185978,-0.136269,122.7853,73.9862
-0.185978,-0.126175,122.8326,74.1053
-0.185978,-0.116081,122.8820,74.2182
-0.185978,-0.105987,122.9334,74.3249
-0.185978,-0.095893,122.9868,74.4253
-0.185978,-0.085799,123.0424,74.5196
-0.185978,-0.075705,123.1000,74.6076
-0.185978,-0.065611,123.1597,74.6893
-0.185978,-0.055517,123.2216,74.7649
-0.185978,-0.045423,123.2855,74.8341
-0.185978,-0.035329,123.3516,74.8970
-0.185978,-0.025235,123.4198,74.9537
-0.185978,-0.015141,123.4902,75.0040
-0.185978,-0.005047,123.5627,75.0481
-0.185978,0.005047,123.6374,75.0858
-0.185978,0.015141,123.7143,75.1171
-0.185978,0.025235,123.7933,75.1421
-0.185978,0.035329,123.8745,75.1607
-0.185978,0.045423,123.9579,75.1729
-0.185978,0.055517,124.0435,75.1787
-0.185978,0.065611,124.1312,75.1781
-0.185978,0.075705,124.2212,75.1711
-0.185978,0.085799,124.3134,75.1576
-0.185978,0.095893,124.4077,75.1377
-0.185978,0.105987,124.5043,75.1112
-0.185978,0.116081,124.6031,75.0783
-0.185978,0.126175,124.7041,75.0389
-0.185978,0.136269,124.8073,74.9929
-0.185978,0.146363,124.9127,74.9404
-0.185978,0.156457,125.0203,74.8814
-0.185978,0.166551,125.1301,74.8157
-0.185978,0.176645,125.2421,74.7435
-0.185978,0.186739,125.3563,74.6646
-0.185978,0.196833,125.4727,74.5792
-0.185978,0.206927,125.5913,74.4870
-0.185978,0.217020,125.7121,74.3883
-0.185978,0.227114,125.8351,74.2828
-0.185978,0.237208,125.9603,74.1706
-0.185978,0.247302,126.0876,74.0518
-0.185978,0.257396,126.2171,73.9262
-0.185978,0.267490,126.3487,73.7938
-0.185978,0.277584,126.4826,73.6547
-0.185978,0.287678,126.6185,73.5087
-0.185978,0.297772,126.7566,73.3560
-0.185978,0.307866,126.8968,73.1964
-0.185978,0.317960,127.0391,73.0300
-0.185978,0.328054,127.1836,72.8568
-0.185978,0.338148,127.3301,72.6766
-0.185978,0.348242,127.4786,72.4896
-0.185978,0.358336,127.6293,72.2956
-0.185978,0.368430,127.7820,72.0947
-0.185978,0.378524,127.9367,71.8869
-0.185978,0.388618,128.0934,71.6720
-0.185978,0.398712,128.2522,71.4502
-0.185978,0.408806,128.4129,71.2214
-0.185978,0.418900,128.5755,71.1052
-0.175964,-0.418900,121.3752,68.3052
-0.175964,-0.408806,121.3728,68.4481
-0.175964,-0.398712,121.3719,68.7311
-0.175964,-0.388618,121.3727,69.0081
-0.175964,-0.378524,121.3750,69.2792
-0.175964,-0.368430,121.3789,69.5444
-0.175964,-0.358336,121.3844,69.8035
-0.175964,-0.348242,121.3916,70.0568
-0.175964,-0.338148,121.4004,70.3040
-0.175964,-0.328054,121.4110,70.5452
-0.175964,-0.317960,121.4233,70.7805
-0.175964,-0.307866,121.4372,71.0097
-0.175964,-0.297772,121.4530,71.2329
-0.175964,-0.287678,121.4705,71.4501
-0.175964,-0.277584,121.4898,71.6613
-0.175964,-0.267490,121.5109,71.8664
-0.175964,-0.257396,121.5338,72.0655
-0.175964,-0.247302,121.5586,72.2586
-0.175964,-0.237208,121.5852,72.4455
-0.175964,-0.227114,121.6137,72.6264
-0.175964,-0.217020,121.6441,72.8012
-0.175964,-0.206927,121.6764,72.9699
-0.175964,-0.196833,121.7106,73.1325
-0.175964,-0.186739,121.7468,73.2890
-0.175964,-0.176645,121.7849,73.4394
-0.175964,-0.166551,121.8250,73.5836
-0.175964,-0.156457,121.8671,73.7217
-0.175964,-0.146363,121.9111,73.8536
-0.175964,-0.136269,121.9572,73.9794
-0.175964,-0.126175,122.0053,74.0990
-0.175964,-0.116081,122.0554,74.2125
-0.175964,-0.105987,122.1076,74.3197
-0.175964,-0.095893,122.1618,74.4207
-0.175964,-0.085799,122.2181,74.5155
-0.175964,-0.075705,122.2765,74.6041
-0.175964,-0.065611,122.3370,74.6864
-0.175964,-0.055517,122.3996,74.7625
-0.175964,-0.045423,122.4643,74.8323
-0.175964,-0.035329,122.5311,74.8959
-0.175964,-0.025235,122.6000,74.9531
-0.175964,-0.015141,122.6711,75.0041
-0.175964,-0.005047,122.7443,75.0487
-0.175964,0.005047,122.8196,75.0870
-0.175964,0.015141,122.8972,75.1190
-0.175964,0.025235,122.9769,75.1446
-0.175964,0.035329,123.0587,75.1638
-0.175964,0.045423,123.1428,75.1767
-0.175964,0.055517,123.2290,75.1832
-0.175964,0.065611,123.3174,75.1832
-0.175964,0.075705,123.4080,75.1769
-0.175964,0.085799,123.5007,75.1640
-0.175964,0.095893,123.5957,75.1448
-0.175964,0.105987,123.6929,75.1190
-0.175964,0.116081,123.7923,75.0868
-0.175964,0.126175,123.8938,75.0481
-0.175964,0.136269,123.9976,75.0028
-0.175964,0.146363,124.1036,74.9510
-0.175964,0.156457,124.2117,74.8927
-0.175964,0.166551,124.3221,74.8278
-0.175964,0.176645,124.4347,74.7563
-0.175964,0.186739,124.5494,74.6782
-0.175964,0.196833,124.6664,74.5934
-0.175964,0.206927,124.7856,74.5021
-0.175964,0.217020,124.9069,74.4041
-0.175964,0.227114,125.0304,74.2994
-0.175964,0.237208,125.1561,74.1880
-0.175964,0.247302,125.2839,74.0699
-0.175964,0.257396,125.4140,73.9451
-0.175964,0.267490,125.5461,73.8135
-0.175964,0.277584,125.6805,73.6752
-0.175964,0.287678,125.8169,73.5301
-0.175964,0.297772,125.9555,73.3782
-0.175964,0.307866,126.0962,73.2195
-0.175964,0.317960,126.2390,73.0540
-0.175964,0.328054,126.3840,72.8816
-0.175964,0.338148,126.5310,72.7023
-0.175964,0.348242,126.6801,72.5161
-0.175964,0.358336,126.8312,72.3230
-0.175964,0.368430,126.9844,72.1230
-0.175964,0.378524,127.1396,71.9161
-0.175964,0.388618,127.2968,71.7022
-0.175964,0.398712,127.4560,71.4813
-0.175964,0.408806,127.6173,71.2534
-0.175964,0.418900,127.7804,71.1377
-0.165950,-0.418900,120.5158,68.2826
-0.165950,-0.408806,120.5145,68.4257
-0.165950,-0.398712,120.5147,68.7089
-0.165950,-0.388618,120.5164,68.9863
-0.165950,-0.378524,120.5197,69.2577
-0.165950,-0.368430,120.5246,69.5232
-0.165950,-0.358336,120.5312,69.7827
-0.165950,-0.348242,120.5393,70.0363
-0.165950,-0.338148,120.5492,70.2839
-0.165950,-0.328054,120.5607,70.5255
-0.165950,-0.317960,120.5739,70.7611
-0.165950,-0.307866,120.5888,70.9907
-0.165950,-0.297772,120.6055,71.2144
-0.165950,-0.287678,120.6239,71.4320
-0.165950,-0.277584,120.6442,71.6436
-0.165950,-0.267490,120.6662,71.8491
-0.165950,-0.257396,120.6900,72.0486
-0.165950,-0.247302,120.7156,72.2421
-0.165950,-0.237208,120.7431,72.4295
-0.165950,-0.227114,120.7725,72.6108
-0.165950,-0.217020,120.8037,72.7861
-0.165950,-0.206927,120.8369,72.9553
-0.165950,-0.196833,120.8719,73.1184
-0.165950,-0.186739,120.9089,73.2753
-0.165950,-0.176645,120.9479,73.4262
-0.165950,-0.166551,120.9887,73.5709
-0.165950,-0.156457,121.0316,73.7095
-0.165950,-0.146363,121.0764,73.8420
-0.165950,-0.136269,121.1233,73.9683
-0.165950,-0.126175,121.1721,74.0884
-0.165950,-0.116081,121.2230,74.2024
-0.165950,-0.105987,121.2759,74.3102
-0.165950,-0.095893,121.3309,74.4117
-0.165950,-0.085799,121.3879,74.5071
-0.165950,-0.075705,121.4470,74.5962
-0.165950,-0.065611,121.5082,74.6791
-0.165950,-0.055517,121.5715,74.7558
-0.165950,-0.045423,121.6368,74.8262
-0.165950,-0.035329,121.7043,74.8904
-0.165950,-0.025235,121.7739,74.9482
-0.165950,-0.015141,121.8456,74.9998
-0.165950,-0.005047,121.9195,75.0450
-0.165950,0.005047,121.9955,75.0839
-0.165950,0.015141,122.0736,75.1165
-0.165950,0.025235,122.1539,75.1428
-0.165950,0.035329,122.2364,75.1627
-0.165950,0.045423,122.3210,75.1762
-0.165950,0.055517,122.4078,75.1833
-0.165950,0.065611,122.4968,75.1840
-0.165950,0.075705,122.5879,75.1783
-0.165950,0.085799,122.6813,75.1662
-0.165950,0.095893,122.7768,75.1476
-0.165950,0.105987,122.8745,75.1226
-0.165950,0.116081,122.9744,75.0910
-0.165950,0.126175,123.0765,75.0530
-0.165950,0.136269,123.1808,75.0085
-0.165950,0.146363,123.2873,74.9574
-0.165950,0.156457,123.3960,74.8998
-0.165950,0.166551,123.5069,74.8356
-0.165950,0.176645,123.6199,74.7649
-0.165950,0.186739,123.7352,74.6875
-0.165950,0.196833,123.8526,74.6036
-0.165950,0.206927,123.9722,74.5130
-0.165950,0.217020,124.0940,74.4158
-0.165950,0.227114,124.2180,74.3119
-0.165950,0.237208,124.3441,74.2013
-0.165950,0.247302,124.4725,74.0840
-0.165950,0.257396,124.6029,73.9600
-0.165950,0.267490,124.7355,73.8293
-0.165950,0.277584,124.8703,73.6918
-0.165950,0.287678,125.0072,73.5476
-0.165950,0.297772,125.1462,73.3965
-0.165950,0.307866,125.2874,73.2387
-0.165950,0.317960,125.4306,73.0740
-0.165950,0.328054,125.5760,72.9025
-0.165950,0.338148,125.7234,72.7241
-0.165950,0.348242,125.8729,72.5388
-0.165950,0.358336,126.0244,72.3467
-0.165950,0.368430,126.1780,72.1476
-0.165950,0.378524,126.3337,71.9416
-0.165950,0.388618,126.4913,71.7286
-0.165950,0.398712,126.6510,71.5087
-0.165950,0.408806,126.8126,71.2817
-0.165950,0.418900,126.9762,71.1665
-0.155936,-0.418900,119.6518,68.2558
-0.155936,-0.408806,119.6514,68.3991
-0.155936,-0.398712,119.6526,68.6826
-0.155936,-0.388618,119.6554,68.9603
-0.155936,-0.378524,119.6597,69.2320
-0.155936,-0.368430,119.6656,69.4978
-0.155936,-0.358336,119.6731,69.7577
-0.155936,-0.348242,119.6822,70.0116
-0.155936,-0.338148,119.6930,70.2595
-0.155936,-0.328054,119.7054,70.5015
-0.155936,-0.317960,119.7196,70.7375
-0.155936,-0.307866,119.7354,70.9675
-0.155936,-0.297772,119.7530,71.1915
-0.155936,-0.287678,119.7723,71.4095
-0.155936,-0.277584,119.7934,71.6215
-0.155936,-0.267490,119.8163,71.8275
-0.155936,-0.257396,119.8410,72.0274
-0.155936,-0.247302,119.8675,72.2213
-0.155936,-0.237208,119.8958,72.4092
-0.155936,-0.227114,119.9260,72.5909
-0.155936,-0.217020,119.9581,72.7667
-0.155936,-0.206927,119.9921,72.9363
-0.155936,-0.196833,120.0279,73.0999
-0.155936,-0.186739,120.0657,73.2573
-0.155936,-0.176645,120.1054,73.4087
-0.155936,-0.166551,120.1470,73.5539
-0.155936,-0.156457,120.1906,73.6930
-0.155936,-0.146363,120.2362,73.8260
-0.155936,-0.136269,120.2838,73.9528
-0.155936,-0.126175,120.3334,74.0734
-0.155936,-0.116081,120.3850,74.1879
-0.155936,-0.105987,120.4386,74.2962
-0.155936,-0.095893,120.4942,74.3984
-0.155936,-0.085799,120.5519,74.4943
-0.155936,-0.075705,120.6117,74.5840
-0.155936,-0.065611,120.6735,74.6675
-0.155936,-0.055517,120.7374,74.7447
-0.155936,-0.045423,120.8034,74.8157
-0.155936,-0.035329,120.8715,74.8804
-0.155936,-0.025235,120.9417,74.9389
-0.155936,-0.015141,121.0140,74.9911
-0.155936,-0.005047,121.0885,75.0369
-0.155936,0.005047,121.1650,75.0765
-0.155936,0.015141,121.2438,75.1097
-0.155936,0.025235,121.3246,75.1366
-0.155936,0.035329,121.4076,75.1571
-0.155936,0.045423,121.4928,75.1713
-0.155936,0.055517,121.5801,75.1791
-0.155936,0.065611,121.6696,75.1805
-0.155936,0.075705,121.7613,75.1755
-0.155936,0.085799,121.8551,75.1640
-0.155936,0.095893,121.9512,75.1461
-0.155936,0.105987,122.0494,75.1218
-0.155936,0.116081,122.1497,75.0910
-0.155936,0.126175,122.2523,75.0537
-0.155936,0.136269,122.3571,75.0098
-0.155936,0.146363,122.4640,74.9595
-0.155936,0.156457,122.5731,74.9027
-0.155936,0.166551,122.6844,74.8392
-0.155936,0.176645,122.7979,74.7693
-0.155936,0.186739,122.9136,74.6927
-0.155936,0.196833,123.0314,74.6095
-0.155936,0.206927,123.1515,74.5197
-0.155936,0.217020,123.2737,74.4233
-0.155936,0.227114,123.3980,74.3202
-0.155936,0.237208,123.5246,74.2104
-0.155936,0.247302,123.6533,74.0940
-0.155936,0.257396,123.7841,73.9709
-0.155936,0.267490,123.9171,73.8410
-0.155936,0.277584,124.0522,73.7044
-0.155936,0.287678,124.1895,73.5610
-0.155936,0.297772,124.3289,73.4108
-0.155936,0.307866,124.4704,73.2539
-0.155936,0.317960,124.6139,73.0901
-0.155936,0.328054,124.7596,72.9195
-0.155936,0.338148,124.9074,72.7420
-0.155936,0.348242,125.0573,72.5577
-0.155936,0.358336,125.2091,72.3665
-0.155936,0.368430,125.3631,72.1683
-0.155936,0.378524,125.5191,71.9633
-0.155936,0.388618,125.6770,71.7513
-0.155936,0.398712,125.8370,71.5323
-0.155936,0.408806,125.9990,71.3064
-0.155936,0.418900,126.1629,71.1917
-0.145921,-0.418900,118.7832,68.2248
-0.145921,-0.408806,118.7838,68.3682
-0.145921,-0.398712,118.7860,68.6521
-0.145921,-0.388618,118.7897,68.9300
-0.145921,-0.378524,118.7950,69.2021
-0.145921,-0.368430,118.8018,69.4682
-0.145921,-0.358336,118.8103,69.7283
-0.145921,-0.348242,118.8204,69.9826
-0.145921,-0.338148,118.8321,70.2309
-0.145921,-0.328054,118.8454,70.4732
-0.145921,-0.317960,118.8605,70.7095
-0.145921,-0.307866,118.8772,70.9399
-0.145921,-0.297772,118.8957,71.1643
-0.145921,-0.287678,118.9159,71.3827
-0.145921,-0.277584,118.9378,71.5951
-0.145921,-0.267490,118.9615,71.8015
-0.145921,-0.257396,118.9870,72.0018
-0.145921,-0.247302,119.0144,72.1961
-0.145921,-0.237208,119.0435,72.3844
-0.145921,-0.227114,119.0745,72.5666
-0.145921,-0.217020,119.1073,72.7428
-0.145921,-0.206927,119.1421,72.9129
-0.145921,-0.196833,119.1787,73.0769
-0.145921,-0.186739,119.2172,73.2348
-0.145921,-0.176645,119.2576,73.3867
-0.145921,-0.166551,119.3000,73.5324
-0.145921,-0.156457,119.3443,73.6720
-0.145921,-0.146363,119.3906,73.8055
-0.145921,-0.136269,119.4389,73.9328
-0.145921,-0.126175,119.4891,74.0540
-0.145921,-0.116081,119.5414,74.1690
-0.145921,-0.105987,119.5956,74.2779
-0.145921,-0.095893,119.6519,74.3805
-0.145921,-0.085799,119.7103,74.4770
-0.145921,-0.075705,119.7706,74.5673
-0.145921,-0.065611,119.8331,74.6513
-0.145921,-0.055517,119.8976,74.7291
-0.145921,-0.045423,119.9642,74.8007
-0.145921,-0.035329,120.0328,74.8660
-0.145921,-0.025235,120.1036,74.9251
-0.145921,-0.015141,120.1765,74.9779
-0.145921,-0.005047,120.2514,75.0244
-0.145921,0.005047,120.3285,75.0646
-0.145921,0.015141,120.4078,75.0984
-0.145921,0.025235,120.4891,75.1260
-0.145921,0.035329,120.5727,75.1471
-0.145921,0.045423,120.6583,75.1620
-0.145921,0.055517,120.7461,75.1704
-0.145921,0.065611,120.8361,75.1725
-0.145921,0.075705,120.9282,75.1682
-0.145921,0.085799,121.0225,75.1574
-0.145921,0.095893,121.1189,75.1402
-0.145921,0.105987,121.2176,75.1166
-0.145921,0.116081,121.3184,75.0865
-0.145921,0.126175,121.4213,75.0499
-0.145921,0.136269,121.5265,75.0069
-0.145921,0.146363,121.6338,74.9573
-0.145921,0.156457,121.7433,74.9012
-0.145921,0.166551,121.8550,74.8385
-0.145921,0.176645,121.9688,74.7693
-0.145921,0.186739,122.0848,74.6935
-0.145921,0.196833,122.2030,74.6112
-0.145921,0.206927,122.3234,74.5222
-0.145921,0.217020,122.4459,74.4266
-0.145921,0.227114,122.5706,74.3243
-0.145921,0.237208,122.6975,74.2154
-0.145921,0.247302,122.8265,74.0998
-0.145921,0.257396,122.9576,73.9775
-0.145921,0.267490,123.0909,73.8485
-0.145921,0.277584,123.2263,73.7128
-0.145921,0.287678,123.3639,73.5703
-0.145921,0.297772,123.5035,73.4210
-0.145921,0.307866,123.6453,73.2649
-0.145921,0.317960,123.7892,73.1021
-0.145921,0.328054,123.9351,72.9324
-0.145921,0.338148,124.0832,72.7559
-0.145921,0.348242,124.2333,72.5725
-0.145921,0.358336,124.3854,72.3823
-0.145921,0.368430,124.5396,72.1851
-0.145921,0.378524,124.6958,71.9811
-0.145921,0.388618,124.8541,71.7701
-0.145921,0.398712,125.0143,71.5521
-0.145921,0.408806,125.1765,71.3272
-0.145921,0.418900,125.3407,71.2130
-0.135907,-0.418900,117.9103,68.1897
-0.135907,-0.408806,117.9119,68.3332
-0.135907,-0.398712,117.9151,68.6173
-0.135907,-0.388618,117.9197,68.8955
-0.135907,-0.378524,117.9259,69.1678
-0.135907,-0.368430,117.9337,69.4342
-0.135907,-0.358336,117.9431,69.6947
-0.135907,-0.348242,117.9540,69.9493
-0.135907,-0.338148,117.9666,70.1979
-0.135907,-0.328054,117.9809,70.4405
-0.135907,-0.317960,117.9968,70.6772
-0.135907,-0.307866,118.0144,70.9080
-0.135907,-0.297772,118.0337,71.1327
-0.135907,-0.287678,118.0547,71.3515
-0.135907,-0.277584,118.0775,71.5642
-0.135907,-0.267490,118.1020,71.7710
-0.135907,-0.257396,118.1283,71.9718
-0.135907,-0.247302,118.1564,72.1665
-0.135907,-0.237208,118.1863,72.3552
-0.135907,-0.227114,118.2181,72.5379
-0.135907,-0.217020,118.2517,72.7145
-0.135907,-0.206927,118.2871,72.8850
-0.135907,-0.196833,118.3245,73.0495
-0.135907,-0.186739,118.3637,73.2079
-0.135907,-0.176645,118.4048,73.3602
-0.135907,-0.166551,118.4479,73.5064
-0.135907,-0.156457,118.4929,73.6465
-0.135907,-0.146363,118.5398,73.7805
-0.135907,-0.136269,118.5887,73.9083
-0.135907,-0.126175,118.6396,74.0300
-0.135907,-0.116081,118.6925,74.1456
-0.135907,-0.105987,118.7474,74.2550
-0.135907,-0.095893,118.8042,74.3582
-0.135907,-0.085799,118.8632,74.4552
-0.135907,-0.075705,118.9241,74.5460
-0.135907,-0.065611,118.9871,74.6306
-0.135907,-0.055517,119.0521,74.7090
-0.135907,-0.045423,119.1193,74.7812
-0.135907,-0.035329,119.1885,74.8471
-0.135907,-0.025235,119.2597,74.9068
-0.135907,-0.015141,119.3331,74.9602
-0.135907,-0.005047,119.4086,75.0073
-0.135907,0.005047,119.4861,75.0481
-0.135907,0.015141,119.5658,75.0826
-0.135907,0.025235,119.6477,75.1108
-0.135907,0.035329,119.7316,75.1326
-0.135907,0.045423,119.8177,75.1481
-0.135907,0.055517,119.9059,75.1573
-0.135907,0.065611,119.9963,75.1600
-0.135907,0.075705,120.0888,75.1564
-0.135907,0.085799,120.1835,75.1463
-0.135907,0.095893,120.2803,75.1299
-0.135907,0.105987,120.3793,75.1070
-0.135907,0.116081,120.4804,75.0776
-0.135907,0.126175,120.5837,75.0418
-0.135907,0.136269,120.6892,74.9994
-0.135907,0.146363,120.7969,74.9506
-0.135907,0.156457,120.9067,74.8953
-0.135907,0.166551,121.0187,74.8334
-0.135907,0.176645,121.1328,74.7650
-0.135907,0.186739,121.2491,74.6900
-0.135907,0.196833,121.3676,74.6085
-0.135907,0.206927,121.4882,74.5203
-0.135907,0.217020,121.6110,74.4255
-0.135907,0.227114,121.7359,74.3241
-0.135907,0.237208,121.8630,74.2160
-0.135907,0.247302,121.9923,74.1013
-0.135907,0.257396,122.1236,73.9799
-0.135907,0.267490,122.2572,73.8518
-0.135907,0.277584,122.3928,73.7169
-0.135907,0.287678,122.5305,73.5753
-0.135907,0.297772,122.6704,73.4270
-0.135907,0.307866,122.8124,73.2719
-0.135907,0.317960,122.9564,73.1100
-0.135907,0.328054,123.1026,72.9413
-0.135907,0.338148,123.2508,72.7657
-0.135907,0.348242,123.4011,72.5833
-0.135907,0.358336,123.5534,72.3941
-0.135907,0.368430,123.7078,72.1979
-0.135907,0.378524,123.8642,71.9949
-0.135907,0.388618,124.0226,71.7849
-0.135907,0.398712,124.1829,71.5680
-0.135907,0.408806,124.3453,71.3441
-0.135907,0.418900,124.5096,71.2305
-0.125893,-0.418900,117.0333,68.1502
-0.125893,-0.408806,117.0359,68.2938
-0.125893,-0.398712,117.0400,68.5782
-0.125893,-0.388618,117.0456,68.8567
-0.125893,-0.378524,117.0527,69.1292
-0.125893,-0.368430,117.0613,69.3959
-0.125893,-0.358336,117.0716,69.6567
-0.125893,-0.348242,117.0834,69.9115
-0.125893,-0.338148,117.0969,70.1605
-0.125893,-0.328054,117.1120,70.4034
-0.125893,-0.317960,117.1287,70.6405
-0.125893,-0.307866,117.1472,70.8716
-0.125893,-0.297772,117.1673,71.0967
-0.125893,-0.287678,117.1891,71.3158
-0.125893,-0.277584,117.2127,71.5289
-0.125893,-0.267490,117.2380,71.7361
-0.125893,-0.257396,117.2650,71.9372
-0.125893,-0.247302,117.2939,72.1324
-0.125893,-0.237208,117.3245,72.3215
-0.125893,-0.227114,117.3570,72.5046
-0.125893,-0.217020,117.3913,72.6816
-0.125893,-0.206927,117.4275,72.8526
-0.125893,-0.196833,117.4655,73.0175
-0.125893,-0.186739,117.5054,73.1764
-0.125893,-0.176645,117.5472,73.3292
-0.125893,-0.166551,117.5909,73.4758
-0.125893,-0.156457,117.6365,73.6164
-0.125893,-0.146363,117.6841,73.7509
-0.125893,-0.136269,117.7336,73.8792
-0.125893,-0.126175,117.7850,74.0015
-0.125893,-0.116081,117.8385,74.1175
-0.125893,-0.105987,117.8939,74.2275
-0.125893,-0.095893,117.9514,74.3312
